id	filename	md5	size	state
509cd728-f679-4f63-a143-c72dec5abba3	nationwidechildrens.org_clinical.TCGA-41-3915.xml	d76fd8fb242f6e10a513221b285e4d9f	42954	live
5120ab32-ae37-4cb9-a1b7-d0d3906392ac	nationwidechildrens.org_clinical.TCGA-02-0055.xml	e54a4a311c5c0b27aa8c4a74594fdac5	36228	live
51678629-c139-4d6e-a1ab-4a603f43eac3	nationwidechildrens.org_clinical.TCGA-27-2518.xml	240c1577bb2a21859be5baee4798a783	63151	live
51980836-de12-4b49-b19a-08e9067d9012	nationwidechildrens.org_clinical.TCGA-06-0201.xml	50b03775590f042240212b2d8d1c9b7a	17119	live
51b3919c-2f08-49e6-a661-5fe97aca159e	nationwidechildrens.org_clinical.TCGA-76-6283.xml	7e3625ee935f76db62be40bc3a075f26	17285	live
51d27a90-64b0-4816-b471-9212c1fa8ac8	nationwidechildrens.org_clinical.TCGA-16-1055.xml	5940ddc7f2ee917e864162eab92a3973	23840	live
51f9b4e7-2ec3-4c3f-b7cc-0481cfcb393d	nationwidechildrens.org_clinical.TCGA-06-0152.xml	f767400e1b60513c04b3351b9276cce1	50598	live
52864089-0207-4efe-815f-8fce7f2a631f	nationwidechildrens.org_clinical.TCGA-06-0745.xml	0efb05748ae2c79a04bf545eec0588a5	19125	live
5292b346-c059-4195-8575-7ee0b415b7d5	nationwidechildrens.org_clinical.TCGA-14-0783.xml	28dfd1a1a98891cceb5656c582cfabc6	34332	live
53b0b7b2-e03a-4dc3-8d43-f86c844a9005	nationwidechildrens.org_clinical.TCGA-02-0107.xml	81e0032902ed287c96cdaf4c2a465737	30023	live
53d803f5-ab65-4618-88b9-a1371f829aed	nationwidechildrens.org_clinical.TCGA-08-0373.xml	94b25b61c4bed5a3019184e71282c1ea	11698	live
53f39613-238a-44e7-bfe1-e3e6ae945271	nationwidechildrens.org_clinical.TCGA-26-A7UX.xml	7a23d2224a69e75d91c1448abeed8aa4	43565	live
56749a53-0ebe-49a3-be3e-0c4c6ab06331	nationwidechildrens.org_clinical.TCGA-32-4719.xml	51989b559500e9abcfb156bf25959289	34432	live
56a7f27a-9ebd-49b0-a9ac-003bd7657b6a	nationwidechildrens.org_clinical.TCGA-08-0390.xml	10178f79743b7975fb7db0dd59ef30ea	46594	live
56f872d7-4c10-45d8-999b-620b29b085e5	nationwidechildrens.org_clinical.TCGA-12-3648.xml	5bb1f7aea87f7886c7f777294bd0def2	75417	live
57d92536-e4be-4ae7-8bb4-24702305c9f8	nationwidechildrens.org_clinical.TCGA-06-0168.xml	a68f8f3222e7b38ec7ae4825970ce25b	47527	live
58008e20-96cc-4a75-ab5a-704acb49f0c9	nationwidechildrens.org_clinical.TCGA-14-1456.xml	c88cde72c898821f186e56510107661f	60554	live
582a49ea-1efd-4b4e-9009-9582057ba8c9	nationwidechildrens.org_clinical.TCGA-19-1389.xml	ed0f050e69d61afcd31ff30f5405a3f7	44395	live
58843ae8-e5a1-409a-af7c-93821100257c	nationwidechildrens.org_clinical.TCGA-08-0358.xml	dbd17f57390cc9c94cd517153934c826	68572	live
5a5d286b-40a5-43ba-bd8a-fb63066d6499	nationwidechildrens.org_clinical.TCGA-14-1829.xml	7f703403c8b09e472984a4a4fd086553	34260	live
5a5e579b-1f56-4800-8df3-e5bd0bd55009	nationwidechildrens.org_clinical.TCGA-76-6191.xml	992dbf924849812c52a32a4379db3603	46183	live
5a68dbd4-720d-4672-900c-86eabbd274c6	nationwidechildrens.org_clinical.TCGA-06-2569.xml	db4eb84cff09cf95663fc2cbbf7b6e0a	17215	live
5b20d1ac-806a-49b1-a65d-a75d72a31a6f	nationwidechildrens.org_clinical.TCGA-12-0821.xml	1319fc6509d95fc688cd64ba9d145ee9	42499	live
5b64770c-7bd7-4fef-81f4-1db6a86110ca	nationwidechildrens.org_clinical.TCGA-06-0216.xml	992f2557c927b78730d6fe8e748f31cd	49322	live
5b9ee128-d7b4-423a-882e-29db6eebcd8b	nationwidechildrens.org_clinical.TCGA-06-0147.xml	2642424c0f1fb9dbd6aa804a90e64c46	53508	live
5d319282-cfc6-4d47-8e56-e34234b0add1	nationwidechildrens.org_clinical.TCGA-02-0016.xml	e2637f208b06122af67b45900dedc031	35390	live
5e0e5518-7b2f-4e52-b3f6-fcac545fab93	nationwidechildrens.org_clinical.TCGA-19-4068.xml	f4b56673302800ce51089861da294f64	39369	live
5ec720a0-3419-49c3-976b-ea22a886d028	nationwidechildrens.org_clinical.TCGA-02-0269.xml	16665677e574ad6f42497d61b392500d	18874	live
5fece6ec-ddcd-424e-a648-55e733f2abf1	nationwidechildrens.org_clinical.TCGA-28-5211.xml	380fac34a8fe2c2cfcf0b474df7827a7	73211	live
60d0cf55-37dd-4ecc-a711-994bccb617dc	nationwidechildrens.org_clinical.TCGA-19-5950.xml	49eb2d72e7a50adb0e4a0a7d34af55c4	57439	live
60dbd9e1-5079-4cbb-94d3-68b39aecb940	nationwidechildrens.org_clinical.TCGA-12-1099.xml	77001dd23bef81c31320f189af73fc24	36324	live
611cfb82-8021-4c41-b0da-d5c45c008351	nationwidechildrens.org_clinical.TCGA-06-0645.xml	6869bfa6aca46a6fdb18632d2f4ddc04	17225	live
61a85a14-a66a-4ad5-b354-018853e8da87	nationwidechildrens.org_clinical.TCGA-19-0964.xml	26561c82b9e88018015bdadf7e69870f	28343	live
61e564ce-f480-4a02-8668-cd3773fcaf33	nationwidechildrens.org_clinical.TCGA-08-0524.xml	b0e44d6b8be82eb6dcb3a2a58fd680f8	54347	live
62099e63-c01f-4850-894f-cfd86e7f598f	nationwidechildrens.org_clinical.TCGA-08-0354.xml	173607a00b0373e2056e72c49d0b6eb5	54730	live
6252ea42-d8ac-4f92-a574-21af9d8e6ac6	nationwidechildrens.org_clinical.TCGA-12-1094.xml	5e5a8b37a2516091c37edac5916e6ec0	62678	live
62eb7327-850d-48a4-8ee0-2c18492b7e11	nationwidechildrens.org_clinical.TCGA-02-0059.xml	36ab1d0193ae22e27afb1416a7f3fe11	18942	live
633a75f6-b3be-493a-b541-ea8a05a0fd4a	nationwidechildrens.org_clinical.TCGA-27-1830.xml	7b315005ce2f068575e40213d16a7335	47399	live
63a992b4-2c0c-4829-81ec-0e90b6c9e71c	nationwidechildrens.org_clinical.TCGA-76-6285.xml	beeded2bdf19c642e88988c1626c9e30	23392	live
640e4998-7d4d-4c61-ac10-adbb1bc599a3	nationwidechildrens.org_clinical.TCGA-41-3393.xml	aca4a85df2bb196d5c9426b6a3ce2ed2	28605	live
65d0435d-5e4e-4cf4-91e8-8c1992703303	nationwidechildrens.org_clinical.TCGA-12-0616.xml	c4efbad4086499038987af5d6ef80309	73036	live
65e2093e-41eb-4290-8dc3-cee605ac383d	nationwidechildrens.org_clinical.TCGA-19-2625.xml	f5b74a5fe64c32fc33cd91ab51d25f7f	17122	live
660893f4-e809-4519-8e82-764519b7b158	nationwidechildrens.org_clinical.TCGA-02-0317.xml	44e7e3a5581db1ee0c403d1a09e021b8	29796	live
663522ab-3a61-452e-b91c-497d6abd1628	nationwidechildrens.org_clinical.TCGA-06-0179.xml	ea0bf9ae1f7ea41e5c9de42c1782a136	19130	live
6687456f-d57e-4149-803d-e71288575253	nationwidechildrens.org_clinical.TCGA-27-2526.xml	55b3d319fa076040041ca1c4f20060de	23569	live
67b4421b-98fe-413f-bd8a-2a2893a64590	nationwidechildrens.org_clinical.TCGA-06-0190.xml	e1161ca0899310c60b2cdfab3d33b837	20932	live
682661d6-6f41-4955-ad35-fc058122231f	nationwidechildrens.org_clinical.TCGA-28-1747.xml	c0183ccdec3de0686f52f7d2de770ca3	28135	live
6837b6f2-0381-4ce8-b61d-4552143e9ed0	nationwidechildrens.org_clinical.TCGA-08-0512.xml	25719c00c05d296acb71a7716d498722	24039	live
6848bcee-d6f2-4ffe-aa79-7775ee412206	nationwidechildrens.org_clinical.TCGA-27-2523.xml	81ad7454b26abf76698ac4088fdb456b	66105	live
686f26e0-c226-4b93-adc0-020b4c1f96bc	nationwidechildrens.org_clinical.TCGA-06-6699.xml	82ed704f8c6dc6bac72ce45b50cf733d	28093	live
689bffa4-5b1b-4c37-937d-7c29037181e5	nationwidechildrens.org_clinical.TCGA-08-0245.xml	bed83e480b36bb9b1d933129e972f8f9	58175	live
68e73f7e-1b3e-42d4-b734-82d6fcae0f91	nationwidechildrens.org_clinical.TCGA-06-0877.xml	8cdb7de4e50a62f36d1c3df408f79f96	27240	live
690ac050-32e7-4d9b-b89a-5f47d412ec76	nationwidechildrens.org_clinical.TCGA-19-5951.xml	29880f2223e04b19a3a3b25c74a86e65	28461	live
693fd7bd-6a43-4677-84a0-5cbb8b92c9d6	nationwidechildrens.org_clinical.TCGA-28-1753.xml	b5cc31ec2d235f96a8575f1fa06e70af	22129	live
69721a19-e640-4777-b1b2-60a8b927bcbd	nationwidechildrens.org_clinical.TCGA-74-6584.xml	beec1b23adfb06de251202f6eeab0938	54982	live
69ab98d1-2b97-46e4-9a4c-3eb93f5dea67	nationwidechildrens.org_clinical.TCGA-02-0069.xml	7a44915aa299897db6bd12591388ef2d	36273	live
6a016dec-c3d9-468a-8916-3270d5e2b4e8	nationwidechildrens.org_clinical.TCGA-06-0188.xml	2950aaa0aacdc87edbde7a030f2e31d7	79801	live
6afee0b0-c7b0-4227-bbd3-610f37acbee6	nationwidechildrens.org_clinical.TCGA-06-0133.xml	d302dcef81120bef76e90ab6fb2e3cb8	48544	live
6b071afa-105a-4103-ad43-be190a1d52d9	nationwidechildrens.org_clinical.TCGA-19-1789.xml	7476332fc168c22b28dc7bbddcedd99e	28294	live
6b107628-cc39-4a17-93c6-3a3169f7fddc	nationwidechildrens.org_clinical.TCGA-19-2621.xml	c3d89a673268723aabec22b7f178dfbd	17018	live
6b3bf783-5460-4742-9783-94826bc17e98	nationwidechildrens.org_clinical.TCGA-06-0127.xml	f58c2fb8ff82e772a6736845f1ba980f	30237	live
6b81089c-f382-44ff-af1d-0d3cb63b4a01	nationwidechildrens.org_clinical.TCGA-02-0290.xml	5412806505ffcb0e5a862b732d4a5ed2	43960	live
6ba570be-82b2-4fdd-9003-0f6d981999c3	nationwidechildrens.org_clinical.TCGA-06-0139.xml	3961334e0add385821ecd98b1529aac5	31369	live
6bece6a2-bf91-43f1-8275-859780a84b2e	nationwidechildrens.org_clinical.TCGA-06-0197.xml	90f2882165c940922d97e507eba6897b	25138	live
6bf27958-6b05-4894-bd8a-ae54b36d02af	nationwidechildrens.org_clinical.TCGA-14-3476.xml	cdff57d632e28f4dd05cdd07b5e11d5d	25007	live
6c47ee41-09dc-464f-91a9-8ac7ef6dbf47	nationwidechildrens.org_clinical.TCGA-06-0169.xml	8efedf69c2e0ff18e15be921a17348ef	30237	live
6c5b6335-b0a3-4dc0-b7d7-0a717db2e83e	nationwidechildrens.org_clinical.TCGA-76-4925.xml	2e238b9081f0f5371b2ebba67afa176b	30087	live
6c92bd5f-0ccb-47b7-8700-882b38294563	nationwidechildrens.org_clinical.TCGA-06-0122.xml	bdbb32afd709929a7d8d531e2fb264c9	16961	live
6cda2bd8-4048-419c-887e-264707fe0ffc	nationwidechildrens.org_clinical.TCGA-06-6389.xml	243d347f7cb28427a517c342cabdbabb	34575	live
6d0b7219-34bf-4455-a4e8-2ace2731dcd2	nationwidechildrens.org_clinical.TCGA-28-5207.xml	286dcf882b6c2475de184fdd18ed4a43	54876	live
6da777e1-2508-4aff-b42b-540a6ed64c01	nationwidechildrens.org_clinical.TCGA-12-0820.xml	8bec5ba97b7595bf9a7261f9fcce8a82	79215	live
6e920d92-0650-47e6-b9d4-0485549a4104	nationwidechildrens.org_clinical.TCGA-06-0686.xml	69fa967a8ff909ea5b7429c2f5d6f30d	81702	live
6edeb81b-d460-4cb2-9e24-2c07e8766ece	nationwidechildrens.org_clinical.TCGA-27-1836.xml	d862759d6baff6ad91db800390caf70a	82183	live
6f1962cd-e28c-4e57-a528-7abc2944dbca	nationwidechildrens.org_clinical.TCGA-19-1388.xml	7d8143f23206dcdec39762f700401640	48775	live
6f565b5b-cb57-44b4-a718-eff0f244b0ca	nationwidechildrens.org_clinical.TCGA-28-6450.xml	acf7fac662ec8bd7830cf872e17eff9d	44723	live
717c110a-15f6-488a-9b28-5a853ff7cd63	nationwidechildrens.org_clinical.TCGA-4W-AA9S.xml	009db9986867d27f2ffc537b3f71fd91	28091	live
71b012e2-3926-4d93-b5cf-b5ed8b3cd9c8	nationwidechildrens.org_clinical.TCGA-76-4932.xml	ffa82d20afd696bf75ce3d7134c80f88	28123	live
722f64fe-c537-400f-8274-e498bbcc4002	nationwidechildrens.org_clinical.TCGA-08-0518.xml	630cffdb4ee5e7e20eea9f9b3339fd7c	24020	live
724aaaba-3be5-43c4-b403-06dc16087233	nationwidechildrens.org_clinical.TCGA-06-0743.xml	8fff2fc6151059aee26155d1ce1351e8	62903	live
727566fd-5ff1-44ec-9a78-b8e398769a42	nationwidechildrens.org_clinical.TCGA-02-0085.xml	394cb8c4e56f689ebb53beebad2dc9bd	30113	live
72805460-28a0-4f4a-b736-522f4681b578	nationwidechildrens.org_clinical.TCGA-02-0039.xml	c2b7c061012ea0d2239b10fe4d0a70de	18985	live
72b40927-d55b-412f-a8d5-8c38c1131c30	nationwidechildrens.org_clinical.TCGA-02-0089.xml	2625b7ec6cdc81b81c7234774af0e2e0	30089	live
72e6d808-95a0-4adb-957a-8374e6d1ca03	nationwidechildrens.org_clinical.TCGA-06-0409.xml	c91e69059065d1370d71b027a0a5ae1c	86455	live
72f13144-870b-4e3e-8111-8644f880a6b8	nationwidechildrens.org_clinical.TCGA-12-0691.xml	024f6a9b71b5e6079734b78ea6c2efe8	38282	live
72f5df33-1747-4dd3-b3e9-53f6d658660f	nationwidechildrens.org_clinical.TCGA-06-0650.xml	423b5b1e2078b22cb74f7b34e7654125	85339	live
73ab159a-4ec3-447e-8f32-26c28c6d88a4	nationwidechildrens.org_clinical.TCGA-02-2470.xml	90dd0a53a0ba60e6d9555b8db316ded4	38319	live
73ab320d-5935-43cd-9cbc-e52a62642a2d	nationwidechildrens.org_clinical.TCGA-28-1757.xml	d52ff94af5a483baf2869d7ddafc0a52	11824	live
741a93d2-d4a9-4193-966b-97fcbd5a8b06	nationwidechildrens.org_clinical.TCGA-08-0380.xml	ba5e69097a400d2e5cbfb65ff23ab124	54371	live
74329885-4d3f-48c2-9616-d136cb1356fb	nationwidechildrens.org_clinical.TCGA-12-0692.xml	1ff398994769281ce055f6e4485a3e10	25311	live
744ac557-30ef-4f05-a6f6-298171a746e2	nationwidechildrens.org_clinical.TCGA-28-2506.xml	b6854c97150812403ee67d849c779f3a	44369	live
74720b13-101d-4034-a95b-47a749c6da11	nationwidechildrens.org_clinical.TCGA-06-0939.xml	6936f7f704e5ede4f3df86b4fdaecc4a	38910	live
74b75976-3369-4b15-8995-a49a0fe39748	nationwidechildrens.org_clinical.TCGA-12-1599.xml	fe868ad6fe1100271394e83efbdc75c9	103453	live
75220986-d50f-44ec-a33b-856a9a0496b9	nationwidechildrens.org_clinical.TCGA-08-0349.xml	417ec6c342bd0846cf7a3713eb9fc6a9	48318	live
752f584c-4157-41b6-ad06-b60edff752e8	nationwidechildrens.org_clinical.TCGA-14-1454.xml	efcf6fdfa618b2b700ee0971ab28c432	60528	live
75452932-a0b7-43d5-b6f8-6464656b132b	nationwidechildrens.org_clinical.TCGA-06-6390.xml	cc60ef1935f446d68b669c45ff8ab703	34550	live
75562c77-898c-41ba-b9e9-92cc724f709a	nationwidechildrens.org_clinical.TCGA-06-1800.xml	6f99feba750761a39d0701f11f7f2194	32093	live
75b51a2b-db82-40c9-8dcb-49c8325eb7e1	nationwidechildrens.org_clinical.TCGA-06-0162.xml	4538889149fcb5e6e2d386adbd054295	28303	live
75c4a781-8008-4494-b17c-a80c56d59a4f	nationwidechildrens.org_clinical.TCGA-76-6657.xml	4ba7d868ac2b92a5061b0100783e3aaf	30225	live
760d9462-bbeb-41a6-b68f-997a5ffc7444	nationwidechildrens.org_clinical.TCGA-06-0178.xml	1b3479ff50f22e118ae79f2e9eb10867	56347	live
764d7c48-220e-4922-a761-068389366c93	nationwidechildrens.org_clinical.TCGA-81-5910.xml	1a4159c6e35a9c6320710e1803f2de0a	17293	live
764ffcef-0d1b-491c-8104-2d47634bcbf9	nationwidechildrens.org_clinical.TCGA-06-0149.xml	2d2dc8a0546f6d9008371282a0553ff2	19128	live
78eb7b8b-9250-49c0-820e-00172b428b72	nationwidechildrens.org_clinical.TCGA-06-2570.xml	85ebbfbc27197c7fc15ff1e259b10552	40138	live
794a6b45-eadf-40ab-a9f0-9f405ebe703b	nationwidechildrens.org_clinical.TCGA-19-2631.xml	9c189ab7e386c05de050ce461ef59066	22285	live
797ac0f5-fca1-4b6d-8c94-fac553972cff	nationwidechildrens.org_clinical.TCGA-02-0001.xml	e2dfe81454d4d866d1326c10a7e086d0	48158	live
797b4376-bd81-48e7-b3ed-3e20ab0c8d13	nationwidechildrens.org_clinical.TCGA-06-5858.xml	851fb19a6c6c5ffb78f13e13919bb7b2	48794	live
79dff57d-27fb-4464-b9cf-a941c8944b61	nationwidechildrens.org_clinical.TCGA-12-0828.xml	42aeec10d6d1940afaf08ea0d55a76b5	32131	live
7a3da22e-d52b-4496-a727-c79f8f73044b	nationwidechildrens.org_clinical.TCGA-06-0194.xml	108406ace986f7dcca022114257379d6	20960	live
7a9012b1-3b1c-43fb-927e-b34b5aef4fa4	nationwidechildrens.org_clinical.TCGA-28-5215.xml	74f2e998f4a9da5477947023a6a1531c	59988	live
7a9ba938-b24b-403a-b85f-582948aa9c38	nationwidechildrens.org_clinical.TCGA-06-0221.xml	2ed9e9607660520e059106aec5d866fb	75194	live
7adc39bd-9e35-46fc-ab21-a2d2a4212581	nationwidechildrens.org_clinical.TCGA-19-1387.xml	566a39e5ff11e2c7dd1f4dc3808adb6a	30272	live
7b3f8e64-fe29-41e8-872e-61f613820089	nationwidechildrens.org_clinical.TCGA-12-0662.xml	5aeedde2d6e5b5a92eb98f5f90411e6b	129710	live
7b895904-e6a3-47cd-902b-92233b6f08ce	nationwidechildrens.org_clinical.TCGA-16-1062.xml	65c067b01d12f6ba30b46596b7df60df	23854	live
7baf5bd6-31b7-4cf0-b67a-3bcc7dd2881e	nationwidechildrens.org_clinical.TCGA-02-0075.xml	cb57153e3315def13a6542e4f083b132	30095	live
7c585850-317b-4296-a351-ebccbd7df355	nationwidechildrens.org_clinical.TCGA-02-0080.xml	013f1a189eaf1a7551b78716f79335d5	36115	live
7c688e0e-2788-48fc-8c5e-cfb33fda943b	nationwidechildrens.org_clinical.TCGA-12-0769.xml	ceaf2649c2b836ca7a1a22515872ef04	48586	live
7cc0fd18-e0a9-4635-b0a4-134939444b23	nationwidechildrens.org_clinical.TCGA-76-4926.xml	1e29c41dda70e9486369e9d7489e4a55	29855	live
7d4a9617-9671-49ca-9d11-32df49875f38	nationwidechildrens.org_clinical.TCGA-19-1788.xml	017e53acfa365933b2db2b96b5e4e017	28235	live
7daf951d-cae9-4ea5-a135-b9d9788cb111	nationwidechildrens.org_clinical.TCGA-02-0007.xml	f930f3caed7ddeeb791a1b430bbf165e	36251	live
7db48b61-6b9d-4526-8e99-110cc6647293	nationwidechildrens.org_clinical.TCGA-06-0219.xml	247cdf0113c7c7f194c78b441c716a11	17115	live
7de66225-e543-4eef-8bd6-b0b0daedd32d	nationwidechildrens.org_clinical.TCGA-12-1602.xml	271fc41759ac5a98b071700f2655fb7e	36358	live
7e3cd095-d075-4bf8-b485-2e7d0299c2a7	nationwidechildrens.org_clinical.TCGA-74-6578.xml	9f02679b386ccabc1f6fbae5d9141ebe	50073	live
7e4d0969-14ae-442a-8f40-3c99c7ecdab1	nationwidechildrens.org_clinical.TCGA-06-1086.xml	cfead0c039cbc555fda1b96d7783125c	28401	live
7eefb631-29e1-4193-98bc-a8009d4842be	nationwidechildrens.org_clinical.TCGA-06-2559.xml	7288806bdf865cece6ca8e84990d8a59	28399	live
7f184413-b36d-47e7-8b46-da89acf72ffc	nationwidechildrens.org_clinical.TCGA-12-1597.xml	8a117d411533ef9e2f59461da57b3f3c	61222	live
7f1e5885-532b-4a11-ab61-022021c5587e	nationwidechildrens.org_clinical.TCGA-14-0867.xml	bf907add8c5c1c8d3e541a5ef08d6f23	23245	live
7fb89f01-e846-4533-bc5f-4fe2e31f709f	nationwidechildrens.org_clinical.TCGA-14-3477.xml	289288ec4d14494d9aadb2f3e918b2eb	40552	live
8034ed16-2f34-4084-8900-2c2955088c03	nationwidechildrens.org_clinical.TCGA-06-2562.xml	5e222b31ed3daae6e85eaf9d2e35bad6	35641	live
806e4b18-dc29-489a-8fff-167a544264f9	nationwidechildrens.org_clinical.TCGA-06-2566.xml	b5bc016734d1b53a6d60807502b73162	34602	live
812390da-2baf-417f-8a6c-0458ad96bae5	nationwidechildrens.org_clinical.TCGA-28-1749.xml	3c21e1b43275c6cb1e4a6764a200a6f4	42544	live
8223de16-59ee-4b30-88b4-d34878a00f1a	nationwidechildrens.org_clinical.TCGA-16-0846.xml	e52dcd2c4b2136582da95c7d6163cb7c	17120	live
8274a872-cc6c-4a91-9819-2c6bbeaf1088	nationwidechildrens.org_clinical.TCGA-02-0114.xml	dbd25a626aca11e82c29c385f4adc1b2	56198	live
8322427c-9914-4875-881e-779b17df20e7	nationwidechildrens.org_clinical.TCGA-06-0189.xml	73332f7794529e4b01a22f514c12c17b	17123	live
83cf913f-3398-4b36-902c-9d7e54bf066a	nationwidechildrens.org_clinical.TCGA-12-1091.xml	5ef88ad4e3793b2b0daa0f90858b2f8d	111541	live
8473df31-ee9e-41de-bbf7-cb313e1d82a8	nationwidechildrens.org_clinical.TCGA-14-0786.xml	f4be59050b2527de462c4ca212f10319	103166	live
849f4167-f32f-46c5-9e60-cfbc3cc27100	nationwidechildrens.org_clinical.TCGA-12-3644.xml	f019e859d81379e618104c5185559134	203889	live
85024dc6-ef4d-401b-b82c-e9be08a1687a	nationwidechildrens.org_clinical.TCGA-32-1977.xml	0c363e8c523b9b0bbff4cab47e43aa58	17075	live
8511a13a-7ddd-4c97-9c07-e6a780a12627	nationwidechildrens.org_clinical.TCGA-02-0021.xml	2d3b6a783581d004671ff6c01aaba59e	53963	live
85adb783-9fb3-4f30-8533-3172f91ad77c	nationwidechildrens.org_clinical.TCGA-08-0531.xml	00bd27816ef2f3c45c33848180c615fd	34527	live
866ff0aa-c732-4c12-a6ec-370d140b4add	nationwidechildrens.org_clinical.TCGA-06-0646.xml	ad4fbd012ca918afb698be77f9245f07	21033	live
86c93670-6a78-41b2-9af5-5183c43a2502	nationwidechildrens.org_clinical.TCGA-06-0182.xml	77b3a977f219fdb0b0a23bec4fdea047	17303	live
871377e9-c59c-4bfd-a29f-d93fd2839338	nationwidechildrens.org_clinical.TCGA-RR-A6KA.xml	66a0884c15c64be17e3e1d12524b172a	12087	live
878a5c07-0699-4583-803c-f7885c0062e7	nationwidechildrens.org_clinical.TCGA-06-6695.xml	1f04e5c9da11b7b9410e2eed1d2eee38	36421	live
87f6f4ec-d6d8-4667-8b05-8159d5f03b95	nationwidechildrens.org_clinical.TCGA-27-2521.xml	88b064e3386bb5567591e4245051f3d1	45913	live
88686ce1-171c-4da2-890a-c38b36f18c22	nationwidechildrens.org_clinical.TCGA-12-1088.xml	188eb3cf786ad7b780aef341b60ff5f6	34447	live
899134f5-f502-4fe6-a5d1-1f2b0c03c5e2	nationwidechildrens.org_clinical.TCGA-41-2571.xml	71dc5c0b02ca31d1e03a16bbb2f209ff	25348	live
89c52d74-4005-4db6-b285-54c9fc634f1a	nationwidechildrens.org_clinical.TCGA-76-6656.xml	6b1adb3d2356d74bd6c309e026b3206e	28321	live
8a5ce880-de8a-4cbb-80df-4536f83477c8	nationwidechildrens.org_clinical.TCGA-06-0237.xml	db67bda5acc20f0745a088b3439bf0ae	17125	live
8abd645e-8b9b-4ad4-abb8-1e34e9cc2204	nationwidechildrens.org_clinical.TCGA-16-0849.xml	4de2618c77c1e45e4eb84e077ffdbb7d	21885	live
8b4d065d-157a-4738-a1f8-b2183b611f7a	nationwidechildrens.org_clinical.TCGA-26-5135.xml	0066a5d734bb85c55f8df938cc9e9324	16999	live
8bf73034-d241-4c98-ac3d-16c02fbbdb52	nationwidechildrens.org_clinical.TCGA-06-5417.xml	c575ed40029946430564c2fbd9bd4c74	28356	live
8c158339-42e4-40a6-9855-a056fe9f3e76	nationwidechildrens.org_clinical.TCGA-32-2638.xml	a9bc46820c14c65a83fe317119d74ffd	56640	live
8c578c2e-440f-412a-919f-12b6a4e0c182	nationwidechildrens.org_clinical.TCGA-32-4209.xml	7c030feb2b3bc252f0289e2bea370461	79150	live
8c5c92ac-854d-4a6f-b290-75d8db0864b5	nationwidechildrens.org_clinical.TCGA-16-0848.xml	6f0b3ce1d63d6c615e9ec26f13164732	25750	live
8cbea8cc-17fd-4bda-9028-e5ec3f8438ac	nationwidechildrens.org_clinical.TCGA-02-0023.xml	77a1b2a42addc02293a90f6985cd918c	37955	live
8dc3dd70-c5f2-4a07-98de-7dc0252e5bb2	nationwidechildrens.org_clinical.TCGA-26-1442.xml	5fb38abbc3a3ac11eeb1cc78992100b7	40878	live
8f7e8cb9-2253-40f5-9b30-947568dd44cc	nationwidechildrens.org_clinical.TCGA-06-2557.xml	439b026ef5ac70d6fd55d27cd0e51c8e	17320	live
90341e9c-9eeb-4663-9e62-4d9e68ebc6a2	nationwidechildrens.org_clinical.TCGA-02-0087.xml	63a366b10dae0c9faecda66b26c19bb4	18800	live
90766326-14bc-4648-b080-9c5af2133fdd	nationwidechildrens.org_clinical.TCGA-14-2554.xml	a948cdfc87c7d57b7bd17b0b74b86b4a	30158	live
90791c02-ab8f-4b22-8f3d-329d15bbc33f	nationwidechildrens.org_clinical.TCGA-32-4213.xml	fce529034e633865f14bcce4e92bc613	62510	live
908124b7-39a1-4044-b7c8-f6d6327109a1	nationwidechildrens.org_clinical.TCGA-19-1392.xml	445535c3f629b800cf8a8f67a22cff31	17222	live
90f76749-b4c1-45d7-9ba2-6c0cff56903a	nationwidechildrens.org_clinical.TCGA-28-1760.xml	107028981f5ceb26dcaf978c7aa8b7b3	42023	live
91a7f6bc-33a1-46ac-9143-d5413b673c2b	nationwidechildrens.org_clinical.TCGA-02-2483.xml	a37e0089b10a8004c83fcaef7e2f5aa8	34550	live
928ed0f8-30bf-41b2-80ac-088625cec9a4	nationwidechildrens.org_clinical.TCGA-06-0209.xml	e66d6f027577f345b6f7e1b114dec296	22030	live
92978576-a95e-4f1c-ba9e-ba8f6a492fe0	nationwidechildrens.org_clinical.TCGA-12-1095.xml	8b3bf267c53feaf2aa900938210b6a66	60808	live
931859d9-5ca6-4d16-87ea-4e3a5a376eb4	nationwidechildrens.org_clinical.TCGA-08-0356.xml	fe05387cacd9412a251042617f2404bb	36348	live
931b808a-22dd-43dd-af35-a0692c897d39	nationwidechildrens.org_clinical.TCGA-08-0514.xml	bbb89a8e9304440e4b62d981e06a1590	22220	live
93a4161d-4dcc-4ed9-bcd7-778015dd9d90	nationwidechildrens.org_clinical.TCGA-76-6282.xml	261cc81a01a6744492a10928a25b8058	38422	live
94f57d5f-97a7-4000-8eb2-fcee5c63ae2b	nationwidechildrens.org_clinical.TCGA-06-0166.xml	de3b9daa3e3eb34cbb368a4c612672e1	30054	live
954b8d85-7350-4399-8322-96678c7d4059	nationwidechildrens.org_clinical.TCGA-87-5896.xml	a30fd0e339269c0b98ec0cb462a88489	27898	live
9567aa89-9bd2-45d4-90a9-1d091c965010	nationwidechildrens.org_clinical.TCGA-08-0386.xml	2a21587ec1aea4bd9fe6170c29644881	56442	live
